Appointment Date,Appointment Time,Appointment Nbr,Appointment Type,Appointment Status,Shipment Nbr,Order Status,REF Shipment Nbr,Carrier,ASN,ASN Status,Appointment Notes
07/28/2024,04:00,42153654,Pickup Load,Complete,9010171709,Shipped,0309570585,WIEL,,,
07/28/2024,04:00,42153642,Pickup Load,Complete,9010171710,Shipped,0309570547,HEYL,,,
07/28/2024,04:00,42153652,Pickup Load,Complete,9010171687,Shipped,0309570524,WIEL,,,
07/28/2024,04:00,42153660,Pickup Load,Complete,9010171532,Shipped,0309568656,HEYL,,,
07/28/2024,04:00,42153664,Pickup Load,Complete,9010171723,Shipped,0309570526,HEYL,,,
07/28/2024,04:00,42153646,Pickup Load,Complete,9010171715,Shipped,0309569133,HEYL,,,
07/28/2024,05:00,42153759,Pickup Load,Scheduled,9010171712,Shipped,0309570784,WALM,,,
07/28/2024,05:00,42153255,Pickup Load,Complete,9010171350,Shipped,0309567271,CPU,,,Load on Prime
07/28/2024,05:00,42154917,Pickup Load,Complete,9010171269,Shipped,0309565710,CPU,,,Load on Davis
07/28/2024,05:00,42154059,Pickup Load,Canceled,9010171406,Shipped,0309567722,SQNS,,,
07/28/2024,05:00,42153674,Pickup Load,Canceled,9010171795,Shipped,0309570535,STVV,,,
07/28/2024,06:00,42154065,Live Load,Complete,9010171409,Shipped,0309567723,SQNS,,,
07/28/2024,06:00,42154061,Pickup Load,Canceled,9010171408,Shipped,0309567718,SQNS,,,
07/28/2024,06:00,42153676,Live Load,Canceled,9010171796,Shipped,0309570562,STVV,,,
07/28/2024,06:00,42154067,Live Load,Complete,9010171414,Shipped,0309567724,SQNS,,,
07/28/2024,06:00,42155635,Live Load,Complete,9010171425,Shipped,0309567740,HEYL,,,
07/28/2024,07:00,42154079,Pickup Load,Complete,9010171767,Shipped,0309569166,SQNS,,,
07/28/2024,07:00,42154584,Pickup Load,Complete,9010171252,Shipped,0309565350,METG,,,
07/28/2024,07:00,42154111,Live Load,Complete,9010171438,Shipped,0309568339,CPU,,,BJ'S LOGISTICS
07/28/2024,07:00,42154063,Live Load,Complete,9010171403,Shipped,0309567717,SQNS,,,
07/28/2024,07:00,42154187,Live Load,Complete,9010171290,Shipped,0309565534,SQNS,,,
07/28/2024,07:00,42154322,Live Load,Complete,9010172049,Shipped,0309575037,CPU,,,BJ'S LOGISTICS
07/28/2024,07:00,42154141,Pickup Load,Complete,9010172016,Shipped,0309573539,HEYL,,,
07/28/2024,07:00,42154081,Live Load,Complete,9010171779,Shipped,0309570569,SQNS,,,
07/28/2024,08:00,42153477,Live Load,Complete,9010171079,Shipped,0309562622,CPU,,,Holland Enterprise
07/28/2024,08:00,42155323,Live Load,Complete,9010170276,Shipped,0309550828,METG,,,
07/28/2024,08:00,42154037,Live Load,Complete,9010170713,Shipped,0309555627,TBXK,,,Tribe Transportation
07/28/2024,08:00,42153471,Pickup Load,Scheduled,9010171644,Shipped,0309570579,WALM,,,
07/28/2024,08:00,42155545,Live Load,Complete,9010171150,Shipped,0309564560,CPU,,,sunstate carriers
07/28/2024,08:00,42153473,Pickup Load,Complete,9010171643,Shipped,0309570568,WALM,,,
07/28/2024,08:00,42154586,Pickup Load,Scheduled,9010171456,Shipped,0309568064,METG,,,
07/28/2024,08:00,42153251,Pickup Load,Scheduled,9010171365,Shipped,0309567102,STVV,,,
07/28/2024,09:00,42155798,Live Load,Canceled,9010170532,Shipped,0309553066,STVV,,,Stevens
07/28/2024,09:00,42155235,Live Load,Complete,9010171406,Shipped,0309567722,SQNS,,,
07/28/2024,09:00,42155301,Live Load,Complete,9010172388,Shipped,0309579313,CPU,,,TRINITY
07/28/2024,09:00,42155505,Live Load,Complete,9010169683,Shipped,0309542734,HTSH,,,Hirschback
07/28/2024,09:00,42155389,Live Load,Complete,9010172407,Shipped,0309580141,CPU,,,Holland Enterprise
07/28/2024,09:00,42155800,Live Load,Complete,9010171179,Shipped,0309564696,CPU,,,Holland Enterprise
07/28/2024,09:00,42154153,Live Load,Complete,9010171415,Shipped,0309567744,SQNS,,,
07/28/2024,09:00,42153656,Pickup Load,Canceled,9010171799,Shipped,0309570537,STVV,,,
07/28/2024,10:00,42155036,Live Load,Complete,9010172529,Shipped,0309581145,MOEG,,,
07/28/2024,10:00,42153345,Pickup Load,Complete,9010171430,Shipped,0309567741,STVV,,,
07/28/2024,10:00,42154789,Live Load,Complete,9010170161,Shipped,0309549250,METG,,,
07/28/2024,10:00,42153800,Live Load,Complete,9010171793,Shipped,0309570578,CLLQ,,,
07/28/2024,10:00,42153089,Pickup Load,Complete,9010171065,Shipped,0309562186,SQNS,,,
07/28/2024,10:00,42153317,Live Unload,Scheduled,,,,,4509962774,InTransit,
07/28/2024,10:00,42154840,Live Load,Complete,9010172391,Shipped,0309579466,CPU,,,TRINITY
07/28/2024,10:00,42154000,Live Load,Complete,9010171690,Shipped,0309570531,RBTW,,,
07/28/2024,11:00,42153602,Live Load,Complete,9010171441,Shipped,0309567734,MOEG,,,
07/28/2024,12:00,42152152,Pickup Load,Complete,9010170877,Shipped,0309558115,STVV,,,
07/28/2024,12:00,42152154,Pickup Load,Complete,9010170876,Shipped,0309558153,STVV,,,
07/28/2024,13:00,42152947,Live Load,Complete,9010171113,Shipped,0309563541,CPU,,,FREYMILLER
07/28/2024,13:00,42153094,Live Load,Complete,9010171112,Shipped,0309563542,CPU,,,A & I Transport
07/28/2024,13:00,42153293,Live Load,Complete,9010171421,Shipped,0309567730,CJHT,,,
07/28/2024,13:00,42153343,Pickup Load,Complete,9010171433,Shipped,0309567738,STVV,,,
07/28/2024,14:00,42153071,Live Load,Complete,9010171111,Shipped,0309563543,CPU,,,WESTERN FLYER XPRESS
07/28/2024,14:00,42153295,Live Load,Complete,9010171437,Shipped,0309568262,CJHT,,,
07/28/2024,15:00,42154971,Live Load,Complete,9010172493,Shipped,0309580650,CJHT,,,
07/28/2024,15:00,42154077,Pickup Load,Scheduled,9010171787,Shipped,0309570588,SQNS,,,
07/28/2024,15:00,42152596,Live Load,Complete,9010170785,Shipped,0309556928,TBXK,,,
07/28/2024,15:00,42154075,Pickup Load,Complete,9010171775,Shipped,0309570552,SQNS,,,
07/28/2024,15:00,42154069,Pickup Load,Complete,9010171780,Shipped,0309570560,SQNS,,,
07/28/2024,15:00,42154012,Live Load,Complete,9010171688,Shipped,0309570529,RBTW,,,
07/28/2024,15:00,42153908,Live Load,Canceled,9010171824,Shipped,0309570388,MOEG,,,
07/28/2024,15:00,42154006,Live Load,Complete,9010171686,Shipped,0309570599,RBTW,,,
07/28/2024,15:00,42153588,Live Load,Complete,9010171733,Shipped,0309570597,CJHT,,,
07/28/2024,16:00,42154699,Live Load,Canceled,9010171795,Shipped,0309570535,STVV,,,
07/28/2024,16:00,42154973,Live Load,Canceled,9010172496,Shipped,0309580649,CJHT,,,
07/28/2024,16:00,42154670,Live Load,Complete,9010170183,Shipped,0309550153,CPU,,,SPOT
07/28/2024,16:00,42155196,Live Load,Canceled,9010171799,Shipped,0309570537,STVV,,,STEVENS
07/28/2024,16:00,42155198,Live Load,Canceled,9010170532,Shipped,0309553066,STVV,,,
07/28/2024,16:00,42153283,Live Load,Complete,9010171381,Shipped,0309566820,RBTW,,,
07/28/2024,16:00,42154868,Live Load,Complete,9010171795,Shipped,0309570535,STVV,,,
07/28/2024,16:00,42154420,Live Load,Complete,9010170567,Shipped,0309554694,CPU,,,SPOT
07/28/2024,16:00,42155654,Live Load,Complete,9010171824,Shipped,0309570388,MOEG,,,
07/28/2024,16:00,42155070,Live Load,Complete,9010171408,Shipped,0309567718,SQNS,,,
07/28/2024,16:00,42154822,Pickup Load,Complete,9010171538,Shipped,0309569455,CPU,,,Load on Marten
07/28/2024,17:00,42154073,Live Load,Complete,9010171788,Shipped,0309570536,SQNS,,,
07/28/2024,17:00,42153584,Live Load,Complete,9010171530,Shipped,0309568780,CJHT,,,
07/28/2024,17:00,42155638,Live Load,Complete,9010170528,Shipped,0309552307,SQNS,,,sunstate carriers
07/28/2024,18:00,42151039,Live Unload,Complete,,,,,4509962823,Receiving Verified,
07/28/2024,19:00,42154223,Live Load,Complete,9010172002,Shipped,0309573771,RBTW,,,
07/28/2024,19:00,42154496,Pickup Load,Complete,9010171948,Shipped,0309572807,MTEN,,,
07/28/2024,19:00,42154071,Live Load,Complete,9010171768,Shipped,0309570523,SQNS,,,
07/28/2024,19:00,42150571,Live Unload,Complete,,,,,4509962763,Receiving Verified,
07/28/2024,20:00,42154014,Live Load,Complete,9010171821,Shipped,0309570595,RBTW,,,
07/28/2024,20:00,42152052,Live Unload,Complete,,,,,4509962785,Receiving Verified,
07/28/2024,21:00,42151041,Live Unload,Complete,,,,,4509962814,Receiving Verified,
07/28/2024,21:00,42154720,Live Unload,Complete,,,,,4509974830,Receiving Verified,
07/28/2024,22:00,42153996,Live Load,Complete,9010171536,Shipped,0309569368,CPU,,,National Carriers
07/28/2024,22:00,42153992,Live Load,Complete,9010171334,Shipped,0309567248,CPU,,,National Carriers
07/28/2024,22:00,42152048,Live Unload,Complete,,,,,4509962765,Receiving Verified,
07/29/2024,00:00,42155187,Pickup Load,Complete,9010171874,Shipped,0309571958,CPU,,,Load on Target
07/29/2024,00:00,42155189,Pickup Load,Complete,9010171893,Shipped,0309572418,CPU,,,Load on Target
07/29/2024,00:00,42155517,Live Load,Complete,9010172867,Shipped,0309585167,SQNS,,,
07/29/2024,00:00,42155120,Live Load,Complete,9010172379,Shipped,0309578825,SQNS,,,
07/29/2024,00:00,42155515,Live Load,Complete,9010172866,Shipped,0309585168,SQNS,,,
07/29/2024,00:00,42155411,Live Load,Complete,9010172531,,0309581418,SQNS,,,
07/29/2024,00:00,42154201,Pickup Load,Complete,9010171899,Shipped,0309572489,CPU,,,LOAD ON PUBLIX
07/29/2024,00:00,42155409,Pickup Load,Complete,9010172471,Shipped,0309581052,HEYL,,,Load on Heyl
07/29/2024,01:00,42154919,Pickup Load,Complete,9010171266,Shipped,0309565704,CPU,,,Load on Davis
07/29/2024,01:00,42153900,Live Load,Complete,9010171790,Shipped,0309570865,CPU,,,Load on Marten
07/29/2024,01:00,42154818,Pickup Load,Complete,9010171958,Shipped,0309574227,CPU,,,Load on Heyl
07/29/2024,01:00,42153904,Pickup Load,Complete,9010171791,Shipped,0309570861,CPU,,,load on Marten
07/29/2024,01:00,42155007,Live Load,Complete,9010172370,Shipped,0309578824,CLLQ,,,
07/29/2024,01:00,42155038,Live Load,Complete,9010171930,Shipped,0309572451,SQNS,,,
07/29/2024,01:00,42154318,Pickup Load,Scheduled,9010171275,Shipped,0309565726,CPU,,,Load on Heyl
07/29/2024,01:00,42154277,Pickup Load,Complete,9010171276,Shipped,0309565724,CPU,,,Load on Heyl
07/29/2024,02:00,42152692,Live Load,Canceled,9010171018,Shipped,0309561026,CJHT,,,
07/29/2024,02:00,42153527,Pickup Load,Complete,9010171764,Shipped,0309570677,METG,,,
07/29/2024,02:00,42152044,Pickup Load,Scheduled,9010170870,Shipped,0309558323,METG,,,
07/29/2024,02:00,42153517,Pickup Load,Complete,9010171759,Shipped,0309570679,METG,,,
07/29/2024,02:00,42153525,Pickup Load,Scheduled,9010171757,Shipped,0309570676,METG,,,
07/29/2024,02:00,42152773,Pickup Load,Complete,9010171126,Shipped,0309562897,PRIJ,,,
07/29/2024,02:00,42153519,Pickup Load,Complete,9010171741,Shipped,0309570678,METG,,,
07/29/2024,02:00,42153521,Pickup Load,Complete,9010171750,Shipped,0309570681,METG,,,
07/29/2024,02:00,42153513,Pickup Load,Complete,9010171763,Shipped,0309569151,METG,,,
07/29/2024,03:00,42153590,Pickup Load,Complete,9010171735,Shipped,0309569266,CJHT,,,
07/29/2024,03:00,42153724,Pickup Load,Complete,9010171841,Shipped,0309571245,HEYL,,,
07/29/2024,03:00,42153532,Pickup Load,Complete,9010171742,Shipped,0309570680,METG,,,
07/29/2024,03:00,42153650,Pickup Load,Scheduled,9010171817,Shipped,0309570981,HEYL,,,
07/29/2024,03:00,42153726,Pickup Load,Scheduled,9010171840,Shipped,0309571289,HEYL,,,
07/29/2024,03:00,42153580,Pickup Load,Complete,9010171738,Shipped,0309570600,MTEN,,,
07/29/2024,03:00,42153838,Pickup Load,Scheduled,9010171879,Shipped,0309571825,HEYL,,,
07/29/2024,03:00,42153534,Pickup Load,Complete,9010171748,Shipped,0309570675,METG,,,
07/29/2024,04:00,42153919,Pickup Load,Scheduled,9010171937,Shipped,0309572243,METG,,,
07/29/2024,04:00,42153886,Pickup Load,Complete,9010171915,Shipped,0309572321,HEYL,,,
07/29/2024,04:00,42153890,Pickup Load,Complete,9010171911,Shipped,0309572494,HEYL,,,
07/29/2024,04:00,42153856,Pickup Load,Complete,9010171882,Shipped,0309571865,MTEN,,,
07/29/2024,04:00,42153858,Pickup Load,Scheduled,9010171730,Shipped,0309569819,CJHT,,,
07/29/2024,04:00,42153852,Pickup Load,Complete,9010171845,Shipped,0309571222,CJHT,,,
07/29/2024,04:00,42153854,Live Load,Complete,9010171849,Shipped,0309571339,CJHT,,,
07/29/2024,04:00,42153860,Pickup Load,Scheduled,9010171870,Shipped,0309571553,MTEN,,,
07/29/2024,05:00,42154083,Pickup Load,Complete,9010171924,Shipped,0309572666,SQNS,,,
07/29/2024,05:00,42153934,Pickup Load,Complete,9010171940,Shipped,0309572292,CJHT,,,
07/29/2024,05:00,42153257,Pickup Load,Scheduled,9010171351,Shipped,0309567268,CPU,,,Load on Prime
07/29/2024,05:00,42153249,Pickup Load,Complete,9010171318,Shipped,0309565827,STVV,,,
07/29/2024,06:00,42154085,Pickup Load,Canceled,9010171925,Shipped,0309572671,SQNS,,,
07/29/2024,06:00,42154091,Pickup Load,Canceled,9010171921,Shipped,0309572663,SQNS,,,
07/29/2024,06:00,42154784,Pickup Load,Complete,9010170989,Shipped,0309560316,SQNS,,,
07/29/2024,06:00,42152040,Live Load,Complete,9010170871,Shipped,0309558363,METG,,,
07/29/2024,06:00,42153912,Live Load,Complete,9010171927,Shipped,0309572302,METG,,,
07/29/2024,06:00,42154874,Pickup Load,Complete,9010172285,Shipped,0309577105,PRIJ,,,
07/29/2024,07:00,42153910,Live Load,Canceled,9010171935,Shipped,0309572297,METG,,,
07/29/2024,07:00,42154146,Pickup Load,Complete,9010172018,Shipped,0309573244,HEYL,,,
07/29/2024,07:00,42154119,Live Load,Complete,9010172033,Shipped,0309573417,METG,,,
07/29/2024,07:00,42153896,Pickup Load,Complete,9010171891,Shipped,0309572287,WALM,,,
07/29/2024,07:00,42154149,Pickup Load,Complete,9010172017,Shipped,0309573250,HEYL,,,
07/29/2024,07:00,42154093,Live Load,Complete,9010171848,Shipped,0309571564,SQNS,,,
07/29/2024,07:00,42152205,Live Load,Complete,9010170827,Shipped,0309558332,CPU,,,Mclane
07/29/2024,07:00,42153769,Pickup Load,Complete,9010171871,Shipped,0309571557,STVV,,,
07/29/2024,08:00,42154444,Pickup Load,Complete,9010172163,Shipped,0309575918,HEYL,,,
07/29/2024,08:00,42154179,Live Load,Complete,9010172027,Shipped,0309573851,CJHT,,,
07/29/2024,08:00,42154087,Live Load,Complete,9010171931,Shipped,0309572667,SQNS,,,
07/29/2024,08:00,42154173,Pickup Load,Canceled,9010172023,Shipped,0309573325,CJHT,,,
07/29/2024,08:00,42153773,Pickup Load,Complete,9010171869,Shipped,0309571554,STVV,,,
07/29/2024,08:00,42154210,Pickup Load,Complete,9010171928,Shipped,0309572665,PRIJ,,,
07/29/2024,08:00,42154181,Live Load,Complete,9010172024,Shipped,0309573852,CJHT,,,
07/29/2024,08:00,42153898,Pickup Load,Scheduled,9010171883,Shipped,0309572228,WALM,,,
07/29/2024,08:00,42153777,Pickup Load,Scheduled,9010171872,Shipped,0309571566,STVV,,,
07/29/2024,09:00,42154324,Live Load,Complete,9010172051,Shipped,0309575062,CPU,,,BJ'S LOGISTICS
07/29/2024,09:00,42154448,Pickup Load,Complete,9010172161,Shipped,0309575920,HEYL,,,
07/29/2024,09:00,42154787,Live Load,Complete,9010170988,Shipped,0309560318,SQNS,,,
07/29/2024,09:00,42154326,Live Load,Complete,9010172040,Shipped,0309574993,CPU,,,BJ'S LOGISTICS
07/29/2024,09:00,42154304,Live Load,Complete,9010172094,Shipped,0309575505,METG,,,
07/29/2024,09:00,42154213,Pickup Load,Complete,9010171932,Shipped,0309572669,PRIJ,,,
07/29/2024,09:00,42154215,Pickup Load,Complete,9010171929,Shipped,0309572662,PRIJ,,,
07/29/2024,09:00,42154221,Live Load,Complete,9010172059,Shipped,0309575358,TBXK,,,
07/29/2024,09:00,42155109,Live Load,Complete,9010172230,Shipped,0309577350,FDEX,,,seko/ samples
07/29/2024,10:00,42153013,Live Load,Complete,9010170828,Shipped,0309558333,CPU,,,CBT
07/29/2024,10:00,42154850,Live Load,Complete,9010172409,Shipped,0309579516,HEYL,,,
07/29/2024,10:00,42154253,Live Load,Complete,9010172045,Shipped,0309574095,STVV,,,
07/29/2024,10:00,42152747,Live Load,Complete,9010170830,Shipped,0309558393,CPU,,,Coyote Logistics
07/29/2024,10:00,42154572,Live Load,Complete,9010171926,Shipped,0309572222,MTEN,,,
07/29/2024,10:00,42154677,Live Load,Complete,9010171921,Shipped,0309572663,SQNS,,,
07/29/2024,10:00,42154921,Pickup Load,Scheduled,9010171267,Shipped,0309565709,CPU,,,Load on Davis
07/29/2024,10:00,42154167,Live Load,Complete,9010171910,Shipped,0309572784,CPU,,,Trinity
07/29/2024,11:00,42153938,Live Load,Canceled,9010171930,Shipped,0309572451,SQNS,,,
07/29/2024,11:00,42154018,Live Load,Complete,9010171847,Shipped,0309571555,RBTW,,,
07/29/2024,11:00,42154377,Live Load,Complete,9010172023,Shipped,0309573325,CJHT,,,
07/29/2024,12:00,42153107,Pickup Load,Complete,9010170946,Shipped,0309559799,SQNS,,,
07/29/2024,12:00,42153916,Live Load,Complete,9010171936,Shipped,0309572290,METG,,,
07/29/2024,13:00,42153781,Live Load,Complete,9010171803,Shipped,0309570991,CPU,,,J.B HUNT
07/29/2024,13:00,42153892,Live Load,Complete,9010171854,Shipped,0309571810,CPU,,,Trinity
07/29/2024,13:00,42153722,Live Load,Complete,9010171128,Shipped,0309563780,CPU,,,Spartan
07/29/2024,13:00,42153922,Live Load,Complete,9010171934,Shipped,0309572412,METG,,,
07/29/2024,14:00,42155191,Live Load,Complete,9010172224,Shipped,0309577209,CPU,,,TRINITY
07/29/2024,14:00,42152835,Live Load,Complete,9010171018,Shipped,0309561026,CJHT,,,
07/29/2024,14:00,42151694,Live Unload,Complete,,,,METG,4509962770,Receiving Verified,
07/29/2024,15:00,42153775,Pickup Load,Scheduled,9010171872,Shipped,0309571566,STVV,,,
07/29/2024,15:00,42153928,Live Load,Complete,9010171886,Shipped,0309572280,CPU,,,TRINITY
07/29/2024,15:00,42152796,Live Load,Complete,9010170997,Shipped,0309561651,CPU,,,Regarrison
07/29/2024,15:00,42153876,Pickup Load,Complete,9010171907,Shipped,0309572296,STVV,,,
07/29/2024,15:00,42154089,Live Load,Complete,9010172010,Shipped,0309573843,TBXK,,,
07/29/2024,15:00,42153783,Live Load,Complete,9010171802,Shipped,0309570987,CPU,,,J.B HUNT
07/29/2024,15:00,42153936,Live Load,Complete,9010171889,Shipped,0309572281,CPU,,,TRINITY
07/29/2024,15:00,42153873,Live Unload,Complete,,,,METG,4509974801,Receiving Verified,
07/29/2024,16:00,42154239,Pickup Load,Scheduled,9010172047,Shipped,0309574134,STVV,,,
07/29/2024,16:00,42156183,Live Load,Complete,9010172981,Shipped,0309586552,CPU,,,KLLM
07/29/2024,16:00,42154161,Live Load,Complete,9010171909,Shipped,0309572794,CPU,,,TRINITY
07/29/2024,16:00,42154241,Live Load,Complete,9010171906,Shipped,0309572780,CPU,,,TRINITY
07/29/2024,16:00,42154177,Live Load,Complete,9010172028,Shipped,0309573326,CJHT,,,
07/29/2024,16:00,42154225,Live Load,Complete,9010172000,Shipped,0309573997,RBTW,,,
07/29/2024,16:00,42154175,Live Load,Complete,9010172025,Shipped,0309573328,CJHT,,,
07/29/2024,16:00,42154169,Live Load,Complete,9010171885,Shipped,0309572282,CPU,,,Trinity
07/29/2024,16:00,42154171,Live Load,Complete,9010171919,Shipped,0309572815,CPU,,,TRINITY
07/29/2024,17:00,42154281,Live Load,Complete,9010171938,Shipped,0309572094,MTEN,,,
07/29/2024,17:00,42154422,Live Load,Complete,9010171887,Shipped,0309572277,CPU,,,SPOT
07/29/2024,17:00,42154269,Live Load,Complete,9010171913,Shipped,0309572786,CPU,,,TRINITY
07/29/2024,17:00,42154362,Live Load,Complete,9010171908,Shipped,0309572798,CPU,,,TRINITY
07/29/2024,18:00,42154135,Live Load,Complete,9010172008,Shipped,0309573985,TBXK,,,
07/29/2024,18:00,42154260,Live Unload,Complete,,,,,4509962783,Receiving Verified,
07/29/2024,18:00,42154844,Live Load,Complete,9010171661,Shipped,0309570635,CPU,,,WHITEHORSE FREIGHT
07/29/2024,18:00,42154780,Live Load,Complete,9010171914,Shipped,0309572776,CPU,,,TRINITY
07/29/2024,19:00,42154446,Live Load,Complete,9010172063,Shipped,0309575353,RBTW,,,
07/29/2024,19:00,42154940,Live Load,Complete,9010171397,Shipped,0309568057,CPU,,,WHITEHORSE FREIGHT
07/29/2024,19:00,42154938,Live Load,Complete,9010171399,Shipped,0309568060,CPU,,,WHITEHORSE FREIGHT
07/29/2024,19:00,42154858,Live Load,Complete,9010171925,Shipped,0309572671,SQNS,,,
07/29/2024,19:00,42154899,Live Load,Complete,9010172124,Shipped,0309576413,CPU,,,SPOT
07/29/2024,19:00,42154139,Live Load,Complete,9010171281,Shipped,0309565719,CPU,,,Diel-Jerue
07/29/2024,19:00,42152058,Live Unload,Canceled,,,,,4509962825,Receiving Verified,
07/29/2024,19:00,42154745,Live Load,Complete,9010171901,Shipped,0309572488,CPU,,,Diel-Jerue
07/29/2024,19:00,42154262,Live Unload,Complete,,,,,4509962825,Receiving Verified,
07/29/2024,20:00,42152054,Live Unload,Canceled,,,,,4509962789,Receiving Verified,
07/29/2024,20:00,42154961,Live Load,Complete,9010172228,Shipped,0309577299,MOEG,,,
07/29/2024,20:00,42155251,Live Load,Complete,9010170700,Shipped,0309555381,CPU,,,SAGE FREIGHT
07/29/2024,20:00,42154510,Live Load,Complete,9010172180,Shipped,0309576076,RBTW,,,
07/29/2024,20:00,42154265,Live Unload,Complete,,,,,4509962789,Receiving Verified,
07/29/2024,20:00,42155372,Live Load,Complete,9010170978,Shipped,0309560402,STVV,,,Stevens
07/29/2024,20:00,42155253,Live Load,Complete,9010171796,Shipped,0309570562,STVV,,,STEVENS
07/29/2024,20:00,42155380,Live Load,Complete,9010172437,Shipped,0309580804,CPU,,,Holland Enterprise
07/29/2024,20:00,42155385,Live Load,Complete,9010170977,Shipped,0309560497,STVV,,,Stevens
07/29/2024,21:00,42155846,Live Load,Canceled,9010170275,Shipped,0309550193,ABXN,,,
07/29/2024,21:00,42155587,Live Load,Complete,9010172929,Shipped,0309585810,JGLC,,,
07/29/2024,21:00,42154237,Pickup Load,Complete,9010171278,Shipped,0309565723,CPU,,,LOAD ON PUBLIX
07/29/2024,21:00,42154020,Live Load,Complete,9010171922,Shipped,0309572597,RBTW,,,
07/29/2024,21:00,42155589,Live Load,Complete,9010172933,Shipped,0309585811,JGLC,,,
